,grid_ID,People,Pipe_capital_energy_final_y,Pump_capital_energy_final_y,Tank_capital_energy_final_y,Pipe_operat_energy_final_y,Pump_operat_energy_final_y,Pipe_construction_energy_final_y,Pipe_excavation_energy_final_y,Pipe_transport_energy_final_y,tank_const_energy_final_y,tank_transport_energy_final_y,pump_construction_energy_final_y,pump_transport_energy_final_y,Treatment_operational_energy_y,Treatment_capital_energy_y,RSF_capital_energy_y,RSF_operational_energy_y,CoagFlocc_Capital_energy_y,CoagFlocc_Operational_energy_y,Chlorine_operational_energy_y,Sludge_transport_energy_final_y,Total_conveyance_operational_energy_collection_y
3465,730,100,0.732707459901,0.0367698110466,0.0129516718826,0.0120227335542,1.08312969273,0.606269119414,0.116665215212,0.00977312527542,0.00210470206781,0.0108469698147,0.0367385124164,3.1298630137e-05,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3466,730,600,0.155173198308,0.01394125,0.0129516718826,0.00205687456124,1.15592086069,0.12670367221,0.0264270488844,0.00204247721303,0.00210470206781,0.0108469698147,0.0139319349315,9.31506849315e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3467,730,1100,0.0846399263498,0.0076063505604,0.0129516718826,0.00115088738006,1.09265827276,0.069111093933,0.014414753937,0.00111407847984,0.00210470206781,0.0108469698147,0.00759923723537,7.11332503113e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3468,730,1600,0.0581899493655,0.00523076327055,0.0129516718826,0.000811142187114,1.05440176323,0.0475138770789,0.00991014333167,0.000765928954887,0.00210470206781,0.0108469698147,0.00522447559932,6.28767123288e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3469,730,2100,0.0443351995166,0.00557953405088,0.0129516718826,0.000633180419382,1.14188200531,0.036201049203,0.00755058539556,0.000583564918009,0.00210470206781,0.0108469698147,0.0055727739726,6.76007827789e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3470,730,2600,0.0445250684382,0.00579373229715,0.0129516718826,0.000523665485393,1.08401665716,0.0366286573477,0.00730595308187,0.000590458008608,0.00210470206781,0.0108469698147,0.00578711143309,6.62086406744e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3471,730,3100,0.0373436057869,0.00566821040742,0.0129516718826,0.000449477949466,1.03321588484,0.0307208093884,0.00612757355253,0.00049522284593,0.00210470206781,0.0108469698147,0.00566265742466,5.55298276624e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3472,730,3600,0.032156993872,0.00488095896195,0.0129516718826,0.000395898062406,1.08689359056,0.0264540303067,0.00527652167024,0.000426441895106,0.00210470206781,0.0108469698147,0.00487617722679,4.78173515982e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3473,730,4100,0.0703674645449,0.00428572006415,0.0129516718826,0.000355386440484,0.965199107036,0.0612739424299,0.00810577938438,0.000987742730597,0.00210470206781,0.0108469698147,0.00428152146742,4.19859672569e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3474,730,4600,0.0627188270944,0.00381988092674,0.0129516718826,0.000323681692892,0.98041897745,0.0546137312962,0.00722471640782,0.000880379390315,0.00210470206781,0.0108469698147,0.00381613869923,3.74222751638e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
